Subject	Group	TrialNumber	TrialOrder	SuffixAmbiguity	Noun	Suffix	LemmaFrequency	NounLength	SuffixFrequency	SuffixProductivity	SuffixLength	IA_ID	DWELL_TIME	FIRST_FIXATION_DURATION	FIRST_RUN_FIXATION_COUNT	GAZE_DURATION	IA_SKIP	IA_FIRST_FIX_PROGRESSIVE	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	PROB_OF_REGRESSION
46b	b	64	14	jedno	primitivnost	ost	114	12	3001	310	3	4	1444	220	2	516	0	1	1740	1260	744
46b	b	32	22	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	248	248	1	248	0	1	248	248	0
46b	b	34	20	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	860	228	2	420	0	1	864	712	292
46b	b	66	4	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	1804	268	2	436	0	1	436	436	0
46b	b	36	1	vise	smrtnik	nik	2119	7	6585	266	3	4	632	336	1	336	0	1	336	336	0
46b	b	84	3	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	1176	196	3	1176	0	1	1176	1176	0
46b	b	68	16	jedno	streljana	ana	581	9	424	35	3	4	1112	256	3	696	0	1	696	696	0
46b	b	70	34	vise	sudija	ija	67415	6	3200	192	3	4	840	216	1	216	0	1	216	216	0
46b	b	72	35	jedno	sviraljka	aljka	8	9	81	17	5	4	696	488	2	696	0	1	696	696	0
46b	b	38	8	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	932	164	2	492	0	1	1152	932	440
46b	b	74	41	vise	ulaznica	nica	11438	8	2280	181	4	4	408	408	1	408	0	1	408	408	0
46b	b	40	21	vise	umetnik	nik	38568	7	6585	266	3	4	788	208	2	360	0	1	360	360	0
46b	b	76	33	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	384	384	1	384	0	1	384	384	0
46b	b	78	27	jedno	ven?anje	nje	9556	8	23567	2144	3	4	0	0	0	0	1	0	0	0	0
46b	b	42	38	vise	ven?ina	ina	0.1	7	6155	225	3	4	808	296	1	296	0	1	296	296	0
46b	b	44	5	jedno	vernost	ost	2854	7	3001	310	3	4	1004	340	1	340	0	1	340	340	0
46b	b	46	36	vise	zemljak	ak	3466	7	5345	165	2	4	904	300	1	300	0	1	300	300	0
46b	b	80	43	vise	zidina	ina	2972	6	6155	225	3	4	500	500	1	500	0	1	500	500	0
46b	b	82	11	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	1352	232	1	232	0	1	232	232	0
4714b	b	48	4	jedno	?lanarina	arina	4717	9	46	12	5	4	660	284	3	660	0	1	660	660	0
4714b	b	50	21	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	608	192	2	608	0	1	608	608	0
4714b	b	8	41	vise	?vrstina	ina	2303	8	6155	225	3	4	712	444	2	712	0	1	712	712	0
4714b	b	2	20	vise	an?elak	ak	331	7	5345	165	2	4	420	236	2	420	0	1	420	420	0
4714b	b	4	33	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	404	212	2	404	0	1	404	404	0
4714b	b	6	23	vise	cvetak	ak	288	6	5345	165	2	4	628	188	3	628	0	1	628	628	0
4714b	b	10	22	vise	davljenik	nik	386	9	6585	266	3	4	296	220	1	220	0	1	468	296	76
4714b	b	12	25	vise	divljak	ak	1045	7	5345	165	2	4	660	236	3	660	0	1	660	660	0
4714b	b	52	13	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	964	220	5	964	0	1	964	964	0
4714b	b	86	15	jedno	dvojnost	ost	222	8	3001	310	3	4	584	208	1	208	0	1	900	584	376
4714b	b	14	31	vise	dvorac	ac	5925	6	3764	191	2	4	384	164	2	384	0	1	384	384	0
4714b	b	16	5	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	552	188	2	552	0	1	552	552	0
4714b	b	54	35	vise	hlebac	ac	36	6	3764	191	2	4	816	220	4	816	0	1	816	816	0
4714b	b	56	9	vise	izvornik	nik	486	8	6585	266	3	4	2104	1276	1	1276	0	1	2500	2104	828
4714b	b	18	29	vise	jastu?nica	nica	241	10	2280	181	4	4	972	344	3	972	0	1	972	972	0
4714b	b	58	2	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1488	288	3	648	0	1	1392	1184	536
4714b	b	60	26	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	1064	512	1	512	0	1	512	512	0
4714b	b	20	27	jedno	kadionica	onica	291	9	234	15	5	4	424	204	2	424	0	1	424	424	0
4714b	b	22	19	vise	konjina	ina	74	7	6155	225	3	4	904	304	2	480	0	1	480	480	0
4714b	b	24	38	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	1496	328	4	1496	0	1	1496	1496	0
4714b	b	26	34	vise	lovac	ac	9537	5	3764	191	2	4	168	168	1	168	0	1	168	168	0
4714b	b	88	8	vise	nau?nik	nik	40951	7	6585	266	3	4	944	212	3	540	0	1	540	540	0
4714b	b	62	12	jedno	osmakinja	kinja	5	9	170	37	5	4	376	164	2	376	0	1	376	376	0
4714b	b	28	24	jedno	osnivanje	nje	30166	9	23567	2144	3	4	352	192	2	352	0	1	352	352	0
4714b	b	30	1	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	1004	228	4	956	0	1	956	956	0
4714b	b	64	11	jedno	primitivnost	ost	114	12	3001	310	3	4	712	296	3	712	0	1	712	712	0
4714b	b	32	37	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	168	168	1	168	0	1	168	168	0
4714b	b	34	14	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	428	232	2	428	0	1	428	428	0
4714b	b	66	36	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	724	180	2	344	0	1	800	588	244
4714b	b	36	18	vise	smrtnik	nik	2119	7	6585	266	3	4	400	204	2	400	0	1	400	400	0
4714b	b	84	43	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	972	660	2	916	0	1	916	916	0
4714b	b	68	30	jedno	streljana	ana	581	9	424	35	3	4	1100	256	2	724	0	1	724	724	0
4714b	b	70	39	vise	sudija	ija	67415	6	3200	192	3	4	640	208	2	392	0	1	392	392	0
4714b	b	72	28	jedno	sviraljka	aljka	8	9	81	17	5	4	1104	112	4	1104	0	1	1104	1104	0
4714b	b	38	32	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	828	268	3	548	0	1	548	548	0
4714b	b	74	6	vise	ulaznica	nica	11438	8	2280	181	4	4	1228	288	1	288	0	1	1148	988	700
4714b	b	40	3	vise	umetnik	nik	38568	7	6585	266	3	4	796	180	2	456	0	1	456	456	0
4714b	b	76	7	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	724	184	1	184	0	1	1024	724	540
4714b	b	78	10	jedno	ven?anje	nje	9556	8	23567	2144	3	4	388	388	1	388	0	1	388	388	0
4714b	b	42	16	vise	ven?ina	ina	0.1	7	6155	225	3	4	876	180	1	180	0	1	1436	876	696
4714b	b	44	17	jedno	vernost	ost	2854	7	3001	310	3	4	652	264	1	264	0	1	620	468	204
4714b	b	46	44	vise	zemljak	ak	3466	7	5345	165	2	4	984	204	1	204	0	1	204	204	0
4714b	b	80	40	vise	zidina	ina	2972	6	6155	225	3	4	500	212	1	212	0	1	684	500	288
4714b	b	82	42	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	752	260	4	752	0	1	752	752	0
49b	b	48	34	jedno	?lanarina	arina	4717	9	46	12	5	4	300	300	1	300	0	1	300	300	0
49b	b	50	2	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	0	0	0	0	1	0	0	0	0
49b	b	8	30	vise	?vrstina	ina	2303	8	6155	225	3	4	284	284	1	284	0	1	284	284	0
49b	b	2	22	vise	an?elak	ak	331	7	5345	165	2	4	796	348	1	348	0	1	348	348	0
49b	b	4	24	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	584	400	2	584	0	1	584	584	0
49b	b	6	11	vise	cvetak	ak	288	6	5345	165	2	4	0	0	0	0	1	0	0	0	0
49b	b	10	31	vise	davljenik	nik	386	9	6585	266	3	4	384	384	1	384	0	1	384	384	0
49b	b	12	40	vise	divljak	ak	1045	7	5345	165	2	4	576	256	1	256	0	1	256	256	0
49b	b	52	26	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	928	224	1	224	0	1	224	224	0
49b	b	86	29	jedno	dvojnost	ost	222	8	3001	310	3	4	556	368	1	368	0	1	368	368	0
49b	b	14	4	vise	dvorac	ac	5925	6	3764	191	2	4	332	332	1	332	0	1	332	332	0
49b	b	16	9	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	316	316	1	316	0	1	316	316	0
49b	b	54	17	vise	hlebac	ac	36	6	3764	191	2	4	240	240	1	240	0	1	240	240	0
49b	b	56	25	vise	izvornik	nik	486	8	6585	266	3	4	960	404	3	772	0	1	772	772	0
49b	b	18	33	vise	jastu?nica	nica	241	10	2280	181	4	4	868	264	1	264	0	1	1112	868	604
49b	b	58	14	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	640	640	1	640	0	1	640	640	0
49b	b	60	41	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	1588	292	3	1588	0	1	1588	1588	0
49b	b	20	7	jedno	kadionica	onica	291	9	234	15	5	4	1704	472	2	672	0	1	672	672	0
49b	b	22	32	vise	konjina	ina	74	7	6155	225	3	4	796	604	2	796	0	1	1096	796	0
49b	b	24	38	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	372	372	1	372	0	1	372	372	0
49b	b	26	8	vise	lovac	ac	9537	5	3764	191	2	4	284	284	1	284	0	1	284	284	0
49b	b	88	16	vise	nau?nik	nik	40951	7	6585	266	3	4	420	272	2	420	0	1	420	420	0
49b	b	62	36	jedno	osmakinja	kinja	5	9	170	37	5	4	756	216	1	216	0	1	1576	756	540
49b	b	28	19	jedno	osnivanje	nje	30166	9	23567	2144	3	4	96	96	1	96	1	0	96	96	0
49b	b	30	37	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	1824	276	2	524	0	1	524	524	0
49b	b	64	39	jedno	primitivnost	ost	114	12	3001	310	3	4	1216	188	5	1216	0	1	1216	1216	0
49b	b	32	6	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	296	296	1	296	0	1	296	296	0
49b	b	34	18	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	500	316	2	500	0	1	500	500	0
49b	b	66	5	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	336	192	1	192	0	1	192	192	0
49b	b	36	27	vise	smrtnik	nik	2119	7	6585	266	3	4	716	448	2	716	0	1	716	716	0
49b	b	84	28	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	292	292	1	292	0	1	292	292	0
49b	b	68	23	jedno	streljana	ana	581	9	424	35	3	4	976	404	1	404	0	1	404	404	0
49b	b	70	42	vise	sudija	ija	67415	6	3200	192	3	4	460	296	2	460	0	1	460	460	0
49b	b	72	13	jedno	sviraljka	aljka	8	9	81	17	5	4	796	248	1	248	0	1	248	248	0
49b	b	38	43	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	204	204	1	204	0	1	204	204	0
49b	b	74	21	vise	ulaznica	nica	11438	8	2280	181	4	4	712	168	2	420	0	1	420	420	0
49b	b	40	10	vise	umetnik	nik	38568	7	6585	266	3	4	148	148	1	148	0	1	148	148	0
49b	b	76	1	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1364	320	1	320	0	1	1456	1136	816
49b	b	78	20	jedno	ven?anje	nje	9556	8	23567	2144	3	4	968	220	2	600	0	1	600	600	0
49b	b	42	12	vise	ven?ina	ina	0.1	7	6155	225	3	4	1452	208	1	208	0	1	892	672	464
49b	b	44	3	jedno	vernost	ost	2854	7	3001	310	3	4	680	180	3	680	0	1	680	680	0
49b	b	46	44	vise	zemljak	ak	3466	7	5345	165	2	4	540	236	2	540	0	1	540	540	0
49b	b	80	35	vise	zidina	ina	2972	6	6155	225	3	4	440	240	1	240	0	1	1800	440	200
49b	b	82	15	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	628	220	2	412	0	1	412	412	0
50a	a	47	16	vise	?lanak	ak	51490	6	5345	165	2	4	392	164	2	392	0	1	392	392	0
50a	a	49	1	vise	?vorina	ina	0.1	7	6155	225	3	4	1280	440	1	440	0	1	440	440	0
50a	a	7	17	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	976	372	3	976	0	1	976	976	0
50a	a	1	5	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1048	380	1	380	0	1	380	380	0
50a	a	3	36	jedno	brijanje	nje	1268	8	23567	2144	3	4	168	168	1	168	0	1	168	168	0
50a	a	5	10	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	608	608	1	608	0	1	608	608	0
50a	a	9	34	jedno	davljenje	nje	579	9	23567	2144	3	4	416	236	2	416	0	1	616	416	0
50a	a	11	30	jedno	divljakinja	kinja	5	11	170	37	5	4	1132	560	1	560	0	1	560	560	0
50a	a	51	40	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	692	280	1	280	0	1	280	280	0
50a	a	85	44	vise	dvojnik	nik	1054	7	6585	266	3	4	604	168	1	168	0	1	168	168	0
50a	a	13	33	jedno	dvorana	ana	11273	7	424	35	3	4	1504	280	1	280	0	1	280	280	0
50a	a	15	42	vise	gustina	ina	41	7	6155	225	3	4	312	312	1	312	0	1	312	312	0
50a	a	53	7	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	564	308	2	504	0	1	504	504	0
50a	a	55	32	jedno	izvornost	ost	242	9	3001	310	3	4	1628	248	2	528	0	1	528	528	0
50a	a	17	12	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	692	288	1	288	0	1	288	288	0
50a	a	57	22	vise	jedinica	nica	59636	8	464	59	4	4	476	244	2	476	0	1	476	476	0
50a	a	59	15	vise	jezi?ak	ak	354	7	5345	165	2	4	736	436	1	436	0	1	436	436	0
50a	a	19	14	vise	kadija	ija	481	6	3200	192	3	4	388	388	1	388	0	1	388	388	0
50a	a	21	26	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	880	296	4	880	0	1	880	880	0
50a	a	23	6	vise	lizalica	lica	271	8	537	65	4	5	496	368	2	496	0	1	496	496	0
50a	a	25	18	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	688	196	1	196	0	1	988	512	316
50a	a	87	23	jedno	nau?nost	ost	132	8	3001	310	3	4	368	192	1	192	0	1	192	192	0
50a	a	61	13	vise	osmina	ina	3177	6	6155	225	3	4	636	452	2	636	0	1	636	636	0
50a	a	27	21	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	352	352	1	352	0	1	352	352	0
50a	a	29	37	vise	primerak	ak	19527	8	5345	165	2	4	444	444	1	444	0	1	444	444	0
50a	a	63	38	vise	primitivac	ac	903	10	3765	191	2	4	1080	160	1	160	0	1	1372	1080	920
50a	a	31	28	vise	putnik	nik	33252	6	6585	266	3	4	200	200	1	200	0	1	200	200	0
50a	a	33	35	vise	redina	ina	25	6	6155	255	3	4	316	152	1	152	0	1	152	152	0
50a	a	65	31	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	884	172	3	536	0	1	536	536	0
50a	a	35	25	jedno	smrtnost	ost	3476	8	3001	310	3	4	236	236	1	236	0	1	392	236	0
50a	a	83	8	vise	starac	ac	12858	6	3764	191	2	4	344	172	1	172	0	1	172	172	0
50a	a	67	20	vise	strelac	ac	14091	7	3764	191	2	4	460	208	1	208	0	1	628	460	252
50a	a	69	24	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	904	660	2	832	0	1	832	832	0
50a	a	71	9	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	344	344	1	344	0	1	344	344	0
50a	a	37	29	jedno	udaraljka	aljka	292	9	81	17	5	4	1252	300	3	788	0	1	1452	1252	464
50a	a	73	43	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1696	420	1	420	0	1	420	420	0
50a	a	39	19	jedno	umetnost	ost	69029	8	3001	310	3	4	496	216	2	496	0	1	496	496	0
50a	a	75	2	vise	uvojak	ak	196	6	5345	165	2	4	604	196	1	196	0	1	1208	604	408
50a	a	77	11	vise	ven?anica	nica	2496	9	2280	181	4	4	784	236	3	784	0	1	784	784	0
50a	a	41	39	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	460	296	2	460	0	1	460	460	0
50a	a	43	27	vise	vernik	nik	13410	6	6585	266	3	4	144	144	1	144	0	1	144	144	0
50a	a	45	4	jedno	zemljarina	arina	18	10	46	12	5	4	1184	240	3	684	0	1	1400	1184	500
50a	a	79	41	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	264	264	1	264	0	1	264	264	0
50a	a	81	3	vise	zvu?nik	nik	8794	7	6585	266	3	4	612	412	2	612	0	1	612	612	0
56a	a	47	21	vise	?lanak	ak	51490	6	5345	165	2	4	248	248	1	248	1	0	248	248	0
56a	a	49	18	vise	?vorina	ina	0.1	7	6155	225	3	4	412	156	1	156	0	1	156	156	0
56a	a	7	6	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	404	404	1	404	0	1	404	404	0
56a	a	1	8	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	920	196	2	392	0	1	392	392	0
56a	a	3	10	jedno	brijanje	nje	1268	8	23567	2144	3	4	520	300	1	300	0	1	300	300	0
56a	a	5	1	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	432	432	1	432	0	1	432	432	0
56a	a	9	19	jedno	davljenje	nje	579	9	23567	2144	3	4	440	248	2	440	0	1	440	440	0
56a	a	11	16	jedno	divljakinja	kinja	5	11	170	37	5	4	420	188	2	420	0	1	420	420	0
56a	a	51	32	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	188	188	1	188	0	1	188	188	0
56a	a	85	33	vise	dvojnik	nik	1054	7	6585	266	3	4	496	204	1	204	0	1	204	204	0
56a	a	13	43	jedno	dvorana	ana	11273	7	424	35	3	4	780	200	2	408	0	1	408	408	0
56a	a	15	34	vise	gustina	ina	41	7	6155	225	3	4	364	364	1	364	0	1	364	364	0
56a	a	53	13	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	420	224	2	420	0	1	420	420	0
56a	a	55	3	jedno	izvornost	ost	242	9	3001	310	3	4	468	172	2	328	0	1	328	328	0
56a	a	17	20	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	580	220	2	360	0	1	360	360	0
56a	a	57	36	vise	jedinica	nica	59636	8	464	59	4	4	840	276	2	464	0	1	464	464	0
56a	a	59	7	vise	jezi?ak	ak	354	7	5345	165	2	4	200	200	1	200	0	1	200	200	0
56a	a	19	25	vise	kadija	ija	481	6	3200	192	3	4	256	256	1	256	0	1	256	256	0
56a	a	21	23	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	156	156	1	156	0	1	156	156	0
56a	a	23	22	vise	lizalica	lica	271	8	537	65	4	5	296	296	1	296	0	1	296	296	0
56a	a	25	28	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	564	232	1	232	0	1	232	232	0
56a	a	87	40	jedno	nau?nost	ost	132	8	3001	310	3	4	584	272	1	272	0	1	272	272	0
56a	a	61	30	vise	osmina	ina	3177	6	6155	225	3	4	372	212	2	372	0	1	372	372	0
56a	a	27	11	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	496	240	1	240	0	1	240	240	0
56a	a	29	15	vise	primerak	ak	19527	8	5345	165	2	4	240	240	1	240	0	1	240	240	0
56a	a	63	4	vise	primitivac	ac	903	10	3765	191	2	4	556	260	1	260	0	1	260	260	0
56a	a	31	5	vise	putnik	nik	33252	6	6585	266	3	4	396	212	2	396	0	1	396	396	0
56a	a	33	14	vise	redina	ina	25	6	6155	255	3	4	412	412	1	412	0	1	412	412	0
56a	a	65	27	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	416	196	2	416	0	1	416	416	0
56a	a	35	9	jedno	smrtnost	ost	3476	8	3001	310	3	4	376	244	2	376	0	1	376	376	0
56a	a	83	12	vise	starac	ac	12858	6	3764	191	2	4	820	220	2	388	0	1	388	388	0
56a	a	67	41	vise	strelac	ac	14091	7	3764	191	2	4	360	184	2	360	0	1	360	360	0
56a	a	69	44	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	452	452	1	452	0	1	452	452	0
56a	a	71	17	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	408	224	2	408	0	1	408	408	0
56a	a	37	2	jedno	udaraljka	aljka	292	9	81	17	5	4	584	584	1	584	0	1	584	584	0
56a	a	73	37	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1160	720	1	720	0	1	720	720	0
56a	a	39	39	jedno	umetnost	ost	69029	8	3001	310	3	4	280	280	1	280	0	1	280	280	0
56a	a	75	35	vise	uvojak	ak	196	6	5345	165	2	4	492	164	2	492	0	1	492	492	0
56a	a	77	26	vise	ven?anica	nica	2496	9	2280	181	4	4	452	240	2	452	0	1	452	452	0
56a	a	41	31	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	572	308	1	308	0	1	308	308	0
56a	a	43	38	vise	vernik	nik	13410	6	6585	266	3	4	168	168	1	168	0	1	168	168	0
56a	a	45	24	jedno	zemljarina	arina	18	10	46	12	5	4	552	332	2	552	0	1	552	552	0
56a	a	79	42	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	444	204	1	204	0	1	204	204	0
56a	a	81	29	vise	zvu?nik	nik	8794	7	6585	266	3	4	444	208	1	208	0	1	208	208	0
57a	a	47	36	vise	?lanak	ak	51490	6	5345	165	2	4	552	340	2	552	0	1	552	552	0
57a	a	49	13	vise	?vorina	ina	0.1	7	6155	225	3	4	516	236	1	236	0	1	236	236	0
57a	a	7	12	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	380	172	2	380	0	1	380	380	0
57a	a	1	7	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	864	208	2	308	0	1	308	308	0
57a	a	3	43	jedno	brijanje	nje	1268	8	23567	2144	3	4	316	316	1	316	0	1	316	316	0
57a	a	5	3	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	272	272	1	272	0	1	272	272	0
57a	a	9	15	jedno	davljenje	nje	579	9	23567	2144	3	4	440	228	2	440	0	1	440	440	0
57a	a	11	44	jedno	divljakinja	kinja	5	11	170	37	5	4	944	184	2	500	0	1	500	500	0
57a	a	51	25	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	868	160	1	160	0	1	160	160	0
57a	a	85	42	vise	dvojnik	nik	1054	7	6585	266	3	4	192	192	1	192	0	1	192	192	0
57a	a	13	11	jedno	dvorana	ana	11273	7	424	35	3	4	212	212	1	212	0	1	212	212	0
57a	a	15	4	vise	gustina	ina	41	7	6155	225	3	4	164	164	1	164	0	1	164	164	0
57a	a	53	23	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	380	168	2	380	0	1	380	380	0
57a	a	55	2	jedno	izvornost	ost	242	9	3001	310	3	4	600	152	1	152	0	1	152	152	0
57a	a	17	37	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	244	244	1	244	0	1	244	244	0
57a	a	57	38	vise	jedinica	nica	59636	8	464	59	4	4	572	212	1	212	0	1	212	212	0
57a	a	59	30	vise	jezi?ak	ak	354	7	5345	165	2	4	740	100	1	100	0	1	100	100	0
57a	a	19	32	vise	kadija	ija	481	6	3200	192	3	4	260	260	1	260	1	0	260	260	0
57a	a	21	16	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	480	324	2	480	0	1	480	480	0
57a	a	23	22	vise	lizalica	lica	271	8	537	65	4	5	232	232	1	232	0	1	232	232	0
57a	a	25	10	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	524	196	2	380	0	1	380	380	0
57a	a	87	33	jedno	nau?nost	ost	132	8	3001	310	3	4	944	176	3	848	0	1	848	848	0
57a	a	61	27	vise	osmina	ina	3177	6	6155	225	3	4	232	232	1	232	0	1	232	232	0
57a	a	27	41	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	444	164	1	164	0	1	164	164	0
57a	a	29	39	vise	primerak	ak	19527	8	5345	165	2	4	236	236	1	236	0	1	236	236	0
57a	a	63	14	vise	primitivac	ac	903	10	3765	191	2	4	788	244	2	444	0	1	444	444	0
57a	a	31	1	vise	putnik	nik	33252	6	6585	266	3	4	276	276	1	276	0	1	276	276	0
57a	a	33	29	vise	redina	ina	25	6	6155	255	3	4	732	320	2	516	0	1	1044	732	216
57a	a	65	18	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	708	208	2	372	0	1	372	372	0
57a	a	35	19	jedno	smrtnost	ost	3476	8	3001	310	3	4	228	228	1	228	0	1	228	228	0
57a	a	83	34	vise	starac	ac	12858	6	3764	191	2	4	232	232	1	232	0	1	232	232	0
57a	a	67	21	vise	strelac	ac	14091	7	3764	191	2	4	388	172	1	172	0	1	172	172	0
57a	a	69	28	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	0	0	0	0	1	0	0	0	0
57a	a	71	31	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	0	0	0	0	1	0	0	0	0
57a	a	37	20	jedno	udaraljka	aljka	292	9	81	17	5	4	432	204	1	204	0	1	204	204	0
57a	a	73	5	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1068	280	4	1068	0	1	1068	1068	0
57a	a	39	40	jedno	umetnost	ost	69029	8	3001	310	3	4	176	176	1	176	0	1	176	176	0
57a	a	75	24	vise	uvojak	ak	196	6	5345	165	2	4	164	164	1	164	0	1	164	164	0
57a	a	77	35	vise	ven?anica	nica	2496	9	2280	181	4	4	680	240	1	240	0	1	240	240	0
57a	a	41	9	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	204	204	1	204	0	1	204	204	0
57a	a	43	6	vise	vernik	nik	13410	6	6585	266	3	4	372	84	1	84	1	0	84	84	0
57a	a	45	17	jedno	zemljarina	arina	18	10	46	12	5	4	584	272	3	584	0	1	584	584	0
57a	a	79	26	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	544	232	1	232	0	1	232	232	0
57a	a	81	8	vise	zvu?nik	nik	8794	7	6585	266	3	4	336	336	1	336	0	1	336	336	0
58b	b	48	8	jedno	?lanarina	arina	4717	9	46	12	5	4	1156	264	3	768	0	1	1192	976	208
58b	b	50	7	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	872	276	2	436	0	1	1012	872	436
58b	b	8	32	vise	?vrstina	ina	2303	8	6155	225	3	4	640	308	1	308	0	1	308	308	0
